author,comments,device_type,device_url,device_vendor,last_updated,name,os_class,os_name,os_url,os_vendor,tests
xnih13@gmail.com,,,,,2019-02-16,Linux,Linux,Linux,http://www.kernel.org/,,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Linux""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""linux-gnu""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Jetty""}]"
xnih13@gmail.com,,,,,2008-10-04,Mac OS,Mac OS,Mac OS,http://www.apple.com,"Apple, Inc.","[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""machttp""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""AppleShareIP""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""QuidProQuo""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""WebSTAR""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""WebCenter""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""MACOS_Personal_Websharin""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Compartir Web""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""PersonalNetFinder/1.0 ID/ACGI""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""NetPresenz/4.0.1""}]"
xnih13@gmail.com,,,,,2008-10-04,Mac OS X,Mac OS,Mac OS X,http://www.apple.com/macosx,"Apple, Inc.","[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Mac OS X Server""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Darwin""}]"
xnih13@gmail.com,,,,,2008-10-04,Mandrake Linux,Linux,Mandrake Linux,http://www.mandriva.com,Mandriva,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""mandrake""}]"
xnih13@gmail.com,,,,,2020-12-12,Nessus Professional,,,,,"[{""weight"": ""7"", ""matchtype"": ""partial"", ""webserver"": ""NessusWWW""}]"
xnih13@gmail.com,,,,,2012-06-16,NetApp 8,Linux,NetApp,http://www.netapp.com,NetApp,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""NetApp//8""}]"
xnih13@gmail.com,,,,,2008-10-04,NetWare,NetWare,NetWare,http://www.novell.com,Novell,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""netware""}]"
xnih13@gmail.com,,,,,2008-10-04,NetWare 5.1,NetWare,NetWare 5.1,http://www.novell.com,Novell,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""NetWare-Enterprise-Web-Server/5.1""}]"
xnih13@gmail.com,,,,,2020-04-23,nginx 1.12.0 - 1.19.x,Linux,nginx,https://www.nginx.com/,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""nginx/1.12.0""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""nginx/1.14.2""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""nginx/1.15.12""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""nginx/1.16.1""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""nginx""}]"
xnih13@gmail.com,,,,,2020-04-23,nginx 1.9.0+,Linux,nginx,https://www.nginx.com/,"F5, Inc.","[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""nginx/1.9.6""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""nginx""}]"
xnih13@gmail.com,,,,,2020-12-12,OpenWRT,,,,,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""lighttpd""}]"
xnih13@gmail.com,,,,,2011-12-31,Oracle AS,Oracle,Oracle AS,http://www.oracle.com/technetwork/middleware/ias/overview/index.html,Oracle,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Oracle Application Server""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""OracleAS""}]"
xnih13@gmail.com,,,,,2020-12-12,Oracle Micros,,,,,"[{""weight"": ""7"", ""matchtype"": ""partial"", ""webserver"": ""myMicros""}]"
xnih13@gmail.com,,,,,2020-12-12,Perle ioLAN SDS2,,,,,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""mini_httpd/1.23""}]"
xnih13@gmail.com,,,,,2020-12-12,PowerCommand iWatch 100,,,,,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""WindWeb/1.0.3""}]"
xnih13@gmail.com,,,,,2018-12-22,Red Hat,Linux,Red Hat,http://www.redhat.com,Red Hat,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Red Hat""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Red-Hat""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""RedHat""}]"
xnih13@gmail.com,,SmartTV,http://developer.samsung.com/devices/tv-specs,Samsung,2014-06-23,Samsung SmartTV,Linux,VDLinux 2.6,http://developer.samsung.com/devices/tv-specs,Samsung,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Samsung UPnP""}]"
xnih13@gmail.com,,Key Server,https://www.sassafras.com/,sassafras,2020-12-12,Sassafras KeyServer,,,,,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""keyreporter""}]"
xnih13@gmail.com,,Key Server,https://www.sassafras.com/,sassafras,2020-12-12,Sassafras KeyServer 7.7,,,,,"[{""weight"": ""10"", ""matchtype"": ""partial"", ""webserver"": ""keyreporter/7.7""}]"
xnih13@gmail.com,,Printer,http://www.savin.com,Savin Corp.,2020-12-12,Savin Printer,,,,,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Web-Server/3.0""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""RICOH SERVER/1.0""}]"
xnih13@gmail.com,,Sharp Printer,http://www.sharpusa.com/,Sharp,2020-04-23,Sharp Printer,,,,,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Sharp""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Rapid Logic/1.1""}]"
xnih13@gmail.com,,,,,2008-10-04,SUSE,Linux,SUSE,http://www.suse.org,SUSE,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""SuSE""}]"
xnih13@gmail.com,,Printer,http://www.tektronix.com,"Tektronix, Inc.",2008-10-04,Tektronix Printer,,,,,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Spyglass_MicroServer/2.01FC1""}]"
xnih13@gmail.com,,,,,2018-11-23,Ubuntu,Linux,Linux,http://www.ubuntu.com,Ubuntu,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""ubuntu""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Ubuntu""}]"
xnih13@gmail.com,,,,,2018-12-22,Unix,Unix,Unix,,,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Unix""}]"
xnih13@gmail.com,,,,,2020-04-24,Windows,Windows,Windows,http://www.microsoft.com/windows,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Win32""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""NT;""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""-NT/""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""WinNT/""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Win64""}]"
xnih13@gmail.com,,,,,2020-04-23,Windows 10,Windows,Windows 10,http://www.microsoft.com,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/10.0""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Microsoft-HTTPAPI/2.0""}]"
xnih13@gmail.com,,,,,2008-10-04,Windows 2000,Windows,Windows 2000,http://www.microsoft.com,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/5.0""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Windows 2000""}]"
xnih13@gmail.com,,,,,2018-12-22,Windows 8.1,Windows,Windows 8,http://www.microsoft.com/windows/windows-7/default.aspx,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Microsoft-Windows/6.3""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/8.5""}]"
xnih13@gmail.com,,,,,2009-02-08,Windows 95,Windows,Windows 95,http://www.microsoft.com,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-PWS-95/2.0""}]"
xnih13@gmail.com,,,,,2020-12-12,Windows CE 7,Windows,Windows,http://www.microsoft.com/windows,Microsoft Corp.,"[{""weight"": ""10"", ""matchtype"": ""partial"", ""webserver"": ""Microsoft-WinCE/7.00""}]"
xnih13@gmail.com,,,,,2018-12-22,Windows NT 4,Windows,Windows NT 4,http://www.microsoft.com,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/4.0""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/3.0""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/2.0""}]"
xnih13@gmail.com,,,,,2011-12-31,Windows Server 2003,Windows,Windows Server 2003,http://www.microsoft.com/windowsserver2003,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/6.0""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Windows 2003""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""WIN2K3""}]"
xnih13@gmail.com,,,,,2009-03-03,Windows Server 2008,Windows,Windows Server 2008,http://www.microsoft.com/windowsserver2008,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/7.0""}]"
xnih13@gmail.com,,,,,2012-01-09,Windows Server 2008 R2,Windows,Windows Server 2008 R2,http://www.microsoft.com/windowsserver2008r2,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/7.5""}]"
xnih13@gmail.com,,,,,2013-05-27,Windows Server 2012,Windows,Windows Server 2012,http://www.microsoft.com/windowsserver2012,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/8.0""}]"
xnih13@gmail.com,,,,,2020-04-24,Windows Server 2012 R2,Windows,Windows Server 2012,http://www.microsoft.com/windowsserver2012,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Microsoft-IIS/8.5""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Microsoft-HTTPAPI/2.0""}]"
xnih13@gmail.com,,,,,2020-04-23,Windows Server 2016,Windows,Windows Server 2016,http://www.microsoft.com/windowsserver2016,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Microsoft-IIS/10.0""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Microsoft-HTTPAPI/2.0""}]"
xnih13@gmail.com,,,,,2020-04-23,Windows Server 2019,Windows,Windows Server 2019,http://www.microsoft.com/windowsserver2019,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Microsoft-IIS/10.0""}]"
xnih13@gmail.com,,,,,2008-10-04,Windows XP,Windows,Windows XP,http://www.microsoft.com/windows/windows-xp,Microsoft Corp.,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Microsoft-IIS/5.1""}]"
xnih13@gmail.com,,Game Console,http://www.xbox.com,Microsoft Corp.,2014-06-23,Xbox 360,,,,,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""Xbox/2""}]"
xnih13@gmail.com,,Printer,www.xerox.com,Xerox,2023-05-19,Xerox Printer,,,,,"[{""weight"": ""10"", ""matchtype"": ""exact"", ""webserver"": ""Fuji Xerox Embedded Server""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""Xerox""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""webserver"": ""gSOAP/2.8""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""EWS-NIC5""}, {""weight"": ""5"", ""matchtype"": ""partial"", ""webserver"": ""EWS-NIC4""}]"
,,,,,2023-05-19,Z-World Rabbit,,,,,"[{""weight"": ""7"", ""matchtype"": ""exact"", ""webserver"": ""Z-World Rabbit""}]"
